title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,Genre,language_code_label,publication_year,title_label,authors_label,publisher_label,Genre_label
The Killer Angels: A Novel of the Civil War (The Civil War Trilogy  #2),Michael Shaara,4.32,0679643249,9780679643241,eng,337.0,425,48,2004-12-23,Modern Library,History & Biography,2,2004.0,7869,4352,1267,4
The Killer Angels,Michael Shaara/Stephen Hoye,4.32,0739309056,9780739309056,eng,13.0,92,37,2004-05-11,Random House Audio Publishing Group,History & Biography,2,2004.0,7867,4353,1627,4
The Killer Angels (The Civil War Trilogy  #2),Michael Shaara,4.32,1841580821,9781841580821,eng,395.0,318,45,2001-04-01,Birlinn Ltd,History & Biography,2,2001.0,7868,4352,260,4
Architecture and Tourism: Perception  Performance and Place,D. Medina Lasansky,3.2,1859737099,9781859737095,eng,320.0,5,1,2004-09-04,Bloomsbury Academic,Other,2,2004.0,670,1067,279,7
The Last Eyewitness: The Final Week,Chris Seay/Rob Pepper/Brian D. McLaren,3.65,0529123452,9780529123459,eng,144.0,23,6,2006-05-10,Thomas Nelson,Other,2,2006.0,7914,952,1948,7
The Best American Essays 2006,Lauren Slater/Robert Atwan,3.88,0618705295,9780618705290,eng,304.0,434,34,2006-10-11,Mariner Books,Non-fiction,2,2006.0,6729,3662,1206,6
The Best American Spiritual Writing 2006,Philip Zaleski/Peter J. Gomes,3.5,0618586458,9780618586455,eng,336.0,29,11,2006-10-11,Mariner Books,Non-fiction,2,2006.0,6734,4924,1206,6
The Best American Travel Writing 2006,Tim Cahill,3.94,0618582150,9780618582150,eng,352.0,492,47,2006-10-11,Mariner Books,Non-fiction,2,2006.0,6737,6057,1206,6
The Best American Crime Writing 2006,Mark Bowden/Otto Penzler/Thomas H. Cook/S.C. Gwynne/Paige Williams/Mary Battiata/Howard Blum/John Connolly/Richard Rubin/Chuck Hustmyre/David Friedman/Denise Grollmus/Deanne Stillman/Jeffrey Toobin/Skip Hollandsworth/Jimmy Breslin/John Heilemann/Mark Jacobson/Robert Nelson,4.0,0060815523,9780060815523,eng,352.0,206,18,2006-09-05,Ecco,Mystery & Thriller,2,2006.0,6728,4040,607,5
How Democratic Is the American Constitution?,Robert A. Dahl,3.64,0300095244,9780300095241,eng,240.0,466,48,2003-11-10,Yale University Press,History & Biography,2,2003.0,3261,5210,2212,4
The Roald Dahl Omnibus: Perfect Bedtime Stories for Sleepless Nights,Roald Dahl,4.35,0880291230,9780880291231,eng,681.0,2276,170,1993-06-13,Barnes & Noble,Fiction,2,1993.0,8655,5182,212,3
A Preface to Democratic Theory,Robert A. Dahl,3.63,0226134342,9780226134345,eng,200.0,88,8,2006-09-15,University of Chicago Press,History & Biography,2,2006.0,257,5210,2038,4
Matilda,Roald Dahl/Joely Richardson,4.31,0060582545,9780060582548,eng,5.0,56,18,2004-01-20,Festival Books,Children,2,2004.0,4382,5189,692,0
Kiss Kiss,Roald Dahl,4.1,0140018328,9780140018325,eng,231.0,5961,347,1987-10-26,Penguin Books,Fiction,2,1987.0,3798,5182,1460,3
Roald Dahl: A Biography,Jeremy Treglown,3.62,0156001993,9780156001991,eng,336.0,221,26,1995-06-05,Mariner Books,History & Biography,2,1995.0,5669,2957,1206,4
Matilda,Roald Dahl/Rula Lenska/Sian Thomas/Christopher Timothy,4.31,0141805625,9780141805627,eng,1.0,6,0,2005-03-03,Puffin Audiobooks,Other,2,2005.0,4382,5193,1599,7
The Adventures of Charlie and Mr. Willy Wonka: A Fully Dramatized Recording,Roald Dahl,4.13,0141805617,9780141805610,eng,4.0,11,2,2004-11-25,Puffin,Children,2,2004.0,6542,5182,1598,0
Fantastic Mr Fox and Other Animal Stories,Roald Dahl,3.95,0141805641,9780141805641,eng,4.0,25,1,2004-11-25,Puffin,Children,2,2004.0,2463,5182,1598,0
Hood,Emma Donoghue,3.59,1555834531,9781555834531,eng,309.0,1895,170,1998-07-01,Alyson Books,Fiction,2,1998.0,3232,1679,73,3
Landing,Emma Donoghue,3.41,0151012970,9780151012978,eng,336.0,3032,309,2007-05-07,Houghton Mifflin Harcourt,Romantic,2,2007.0,3900,1679,978,9
Touchy Subjects,Emma Donoghue,3.49,0156032619,9780156032612,eng,288.0,14,2,2007-05-07,Mariner Books,Fiction,2,2007.0,9457,1679,1206,3
Kissing the Witch: Old Tales in New Skins,Emma Donoghue,3.89,0064407721,9780064407724,eng,228.0,6097,592,1999-02-27,HarperTeen,Fantasy & paranormal,2,1999.0,3804,1679,898,2
Life Mask,Emma Donoghue,3.5,0156032643,9780156032643,eng,672.0,1883,185,2005-09-05,Mariner Books,History & Biography,2,2005.0,4046,1679,1206,4
Stir-Fry,Emma Donoghue,3.59,1555837239,9781555837235,eng,240.0,1565,97,2006-12-29,Alyson Books,Fiction,2,2006.0,6271,1679,73,3
Poems Between Women: Four Centuries of Love  Romantic Friendship  and Desire,Emma Donoghue,3.88,0231109253,9780231109253,eng,256.0,68,4,1999-03-19,Columbia University Press,Poetry,2,1999.0,5344,1679,427,8
What Sappho Would Have Said,Emma Donoghue,3.62,0241136822,9780241136829,eng,256.0,24,3,1997-04-24,Hamish Hamilton Ltd,Poetry,2,1997.0,9862,1679,830,8
Mammoth Book Of Lesbian Short Stories (Mammoth Books),Emma Donoghue,3.65,1841190497,9781841190495,eng,512.0,7,1,1999-06-24,Robson Books  London,Fiction,2,1999.0,4284,1679,1688,3
Slammerkin,Emma Donoghue,3.71,0156007479,9780156007474,eng,410.0,12551,1251,2002-05-01,Mariner Books,History & Biography,2,2002.0,6065,1679,1206,4
We Are Michael Field,Emma Donoghue/Nick Drake,3.55,1899791663,9781899791668,eng,152.0,50,4,1998-10-01,Absolute Press,History & Biography,2,1998.0,9812,1680,22,4
Life is Elsewhere,Milan Kundera/Aaron Asher,3.95,0060997028,9780060997021,eng,432.0,10129,306,2000-07-25,Harper Perennial,Fiction,2,2000.0,4050,4410,868,3
Todo está iluminado,Jonathan Safran Foer,3.9,030734312X,9780307343123,spa,352.0,8,0,2005-07-05,Debolsillo,Fiction,18,2005.0,9425,3245,514,3
Hart's Hope,Orson Scott Card,3.47,0812521358,9780812521351,eng,261.0,32,5,1992-03-28,Tor Books,Fantasy & paranormal,2,1992.0,3053,4664,1980,2
Firefighters in the Dark,Dashka Slater/Nicoletta Ceccoli,3.6,0618554599,9780618554591,eng,32.0,89,17,2006-10-02,HMH Books for Young Readers,Children,2,2006.0,2554,1168,812,0
Wide Sargasso Sea,Jean Rhys,3.58,0140818030,9780140818031,eng,168.0,878,79,2001-04-26,Penguin Classics,Fiction,2,2001.0,9970,2890,1477,3
Wide Sargasso Sea,Jean Rhys,3.58,0140274219,9780140274219,eng,160.0,21384,1386,1998-09-03,Penguin Books,Fiction,2,1998.0,9970,2890,1460,3
Marcel Proust: On Art and Literature 1896-1919,Marcel Proust/Sylvia Townsend Warner,4.06,0786704543,9780786704545,eng,416.0,73,5,1997-08-05,Carroll & Graf Publishers,Non-fiction,2,1997.0,4318,3942,356,6
Remembrance of Things Past (Boxed Set),Marcel Proust/C.K. Scott Moncrieff/Frederick A. Blossom/Joseph Wood Crutch,4.34,0701125594,9780701125592,eng,3400.0,6,1,1981-03-05,Chatto & Windus,Other,2,1981.0,5606,3932,378,7
The Complete Green Letters,Miles J. Stanford,4.2,0310330513,9780310330516,eng,336.0,293,32,1984-01-01,Zondervan,Non-fiction,2,1984.0,7088,4417,2229,6
Naked,David Sedaris/Amy Sedaris,4.09,1586212230,9781586212230,eng,3.0,308,62,2001-10-01,Grand Central Publishing,Non-fiction,2,2001.0,4745,1294,781,6
The Last Shot: City Streets  Basketball Dreams,Darcy Frey,4.17,0618446710,9780618446711,eng,233.0,5106,155,2004-03-03,Mariner Books,Non-fiction,2,2004.0,7931,1157,1206,6
The Inner Sanctum,Stephen W. Frey,3.64,0451190149,9780451190147,eng,448.0,472,36,1998-07-01,Signet,Fiction,2,1998.0,7802,5789,1788,3
Life on Planet Rock: From Guns N' Roses to NIRVana  a Backstage Journey Through Rock's Most Debauched Decade,Lonn M. Friend,3.58,0767922085,9780767922081,eng,320.0,241,30,2006-07-11,Three Rivers Press,History & Biography,2,2006.0,4053,3810,1954,4
Principle-Centered Leadership,Stephen R. Covey,4.1,0671792806,9780671792800,eng,336.0,15003,140,1992-10-01,Free Press,Non-fiction,2,1992.0,5431,5782,733,6
7 hábitos de las familias altamente efectivas,Stephen R. Covey,4.16,1400083419,9781400083411,spa,412.0,7,0,2003-09-01,Grijalbo,Non-fiction,18,2003.0,46,5782,796,6
Fablehaven (Fablehaven  #1),Brandon Mull,4.1,1590385810,9781590385814,eng,351.0,117341,8718,2006-06-07,Shadow Mountain,Fantasy & paranormal,2,2006.0,2418,669,1775,2
Queen of Sorcery (The Belgariad  #2),David Eddings,4.14,0552148083,9780552148085,eng,447.0,453,20,2000-08-03,Corgi Books (Adult),Fantasy & paranormal,2,2000.0,5478,1235,443,2
Castle of Wizardry (The Belgariad  #4),David Eddings,4.16,0552148105,9780552148108,eng,443.0,434,12,1984-09-21,Corgi,Fantasy & paranormal,2,1984.0,1277,1235,441,2
Fullmetal Alchemist  Vol. 6 (Fullmetal Alchemist  #6),Hiromu Arakawa/Akira Watanabe,4.58,1421503190,9781421503196,eng,200.0,10052,201,2006-03-21,VIZ Media LLC,Fantasy & paranormal,2,2006.0,2743,2425,2063,2
The Elements of Typographic Style,Robert Bringhurst,4.24,0881792063,9780881792065,eng,352.0,7564,206,2004-09-27,Hartley & Marks Publishers,Comics & Graphic,2,2004.0,7379,5230,910,1
The Elements of Visual Style: The Basics of Print Design for Every PC and Mac User,Robert W. Harris,3.21,0618772456,9780618772452,eng,177.0,14,3,2007-05-01,Houghton Mifflin Harcourt,Non-fiction,2,2007.0,7380,5313,978,6
Graphic Design Solutions,Robin Landa,4.04,1401881548,9781401881542,eng,403.0,147,12,2005-04-27,Delmar Thomson Learning,Comics & Graphic,2,2005.0,2918,5324,532,1
The Mask of the Enchantress,Victoria Holt,3.85,0449210847,9780449210840,eng,336.7479402444545,21,1,1981-10-12,Ivy Books,History & Biography,2,1981.0,8127,6196,1032,4
Secret for a Nightingale,Victoria Holt,3.82,0449212963,9780449212967,eng,396.0,1873,34,1987-10-12,Ivy Books,History & Biography,2,1987.0,5840,6196,1032,4
The Silk Vendetta,Victoria Holt,3.82,0449215482,9780449215487,eng,373.0,2261,47,1988-11-27,Ivy Books,History & Biography,2,1988.0,8790,6196,1032,4
Curse Of The Kings,Victoria Holt,3.76,044920068X,9780449200681,eng,304.0,15,1,1985-06-12,Fawcett Crest Books,History & Biography,2,1985.0,1700,6196,684,4
Purple Cane Road (Dave Robicheaux  #11),James Lee Burke,4.15,0440224047,9780440224044,eng,387.0,5467,246,2001-05-08,Dell,Mystery & Thriller,2,2001.0,5466,2741,527,5
Parliament of Whores: A Lone Humorist Attempts to Explain the Entire U.S. Government,P.J. O'Rourke,4.01,0802139701,9780802139702,eng,240.0,2762,180,2003-01-07,Grove Press,Non-fiction,2,2003.0,5184,4705,799,6
Monkeewrench (Monkeewrench  #1),P.J. Tracy,4.12,045121157X,9780451211576,eng,421.0,8031,618,2004-04-06,G.P. Putnam's Sons,Mystery & Thriller,2,2004.0,4565,4707,741,5
P. J. Funnybunny Camps Out,Marilyn Sadler/Roger Bollen,3.87,0679832696,9780679832690,eng,32.0,169,16,1994-02-22,Random House Books for Young Readers,Children,2,1994.0,5141,4015,1628,0
Lo único que no podrás hacer en el cielo,Mark Cahill,4.13,0964366568,9780964366565,spa,255.0,15,0,2007-03-01,Mark Cahill Ministries,Other,18,2007.0,4114,4041,1210,7
The Moon And Sixpence,W. Somerset Maugham,4.13,0099284766,9780099284765,eng,215.0,447,53,1999-09-02,Vintage Classics,Fiction,2,1999.0,8206,6263,2099,3
De profundis,Oscar Wilde,4.18,8484034348,9788484034346,spa,192.0,13,2,2004-09-01,Edimat Libros,Fiction,18,2004.0,1789,4671,617,3
Un amour de swann (À la recherche du temps perdu  #1.2),Marcel Proust,3.92,2035882133,9782035882134,fre,432.0,4,0,2006-06-01,Larousse,Other,4,2006.0,9612,3929,1096,7
Serious Girls,Maxine Swann,3.2,0312288018,9780312288013,eng,240.0,207,28,2004-12-01,Picador USA,Fiction,2,2004.0,5890,4238,1519,3
Deadly Love (Francesca Cahill Deadly  #1),Brenda Joyce,3.96,0312977670,9780312977672,eng,338.0,755,52,2001-01-15,St. Martin's,History & Biography,2,2001.0,1802,670,1854,4
Exiled in Paris: Richard Wright  James Baldwin  Samuel Beckett and Others on the Left Bank,James    Campbell,4.03,0520234413,9780520234413,eng,304.0,35,6,2003-02-01,University of California Press,History & Biography,2,2003.0,2392,2670,2037,4
The Price of the Ticket: Collected Nonfiction  1948-1985,James Baldwin,4.7,0312643063,9780312643065,eng,712.0,404,30,1985-09-15,St. Martin's Press,Non-fiction,2,1985.0,8501,2683,1859,6
2006 International Building Code,International Code Council (ICC),3.27,1580012515,9781580012515,eng,664.0,11,1,2006-03-06,International Code Council,Other,2,2006.0,33,2521,1021,7
Einstein's Monsters,Martin Amis/Erroll McDonald,3.4,0679729968,9780679729969,eng,151.0,820,33,2011-01-05,Vintage International,Fiction,2,2011.0,2182,4128,2104,3
Code Check Electrical: An Illustrated Guide to Wiring a Safe House,Michael      Casey/Redwood Kardon/Douglas Hansen,4.67,1561587389,9781561587384,eng,29.0,3,0,2005-11-11,Taunton Press,Other,2,2005.0,1490,4280,1913,7
International Building Code 2003,International Code Council (ICC),3.62,1892395568,9781892395566,eng,656.0,15,2,2003-02-16,International Code Council,Other,2,2003.0,3506,2521,1021,7
The Major Works,Alexander Pope/Pat Rogers,3.87,019920361X,9780199203611,eng,768.0,213,8,2006-11-06,Oxford University Press,Other,2,2006.0,8087,130,1415,7
Poetry and Prose of Alexander Pope (Riverside Editions),Alexander Pope/Aubrey Williams,3.97,0395051568,9780395051566,eng,512.0,93,5,1968-01-02,Houghton Mifflin Company,Poetry,2,1968.0,5350,129,977,8
Illustrated Guide to the NEC: Based on the 2005 National Electric Code,Charles R. Miller,4.06,1401850685,9781401850685,eng,452.0,2,0,2004-12-01,Cengage Learning,Other,2,2004.0,3409,885,366,7
Surfer's Code: Twelve Simple Lessons For Riding Through Life,Shaun Tomson/Patrick Moser,3.82,1423600762,9781423600763,eng,192.0,114,17,2006-09-01,Gibbs Smith Publishers,Non-fiction,2,2006.0,6371,5569,761,6
Code Orange,Caroline B. Cooney,3.63,0385732597,9780385732598,eng,200.0,5889,693,2005-09-27,Delacorte Press,Young-adult,2,2005.0,1492,792,525,10
Code,Charles Petzold,4.39,0735611319,9780735611313,eng,400.0,4919,418,2000-10-21,Microsoft Press,Non-fiction,2,2000.0,1489,884,1249,6
Brando Unzipped: A Revisionist and Very Private Look at America's Greatest Actor,Darwin Porter,3.51,0974811823,9780974811826,eng,625.0,81,16,2006-01-05,Blood Moon Productions,History & Biography,2,2006.0,1128,1163,275,4
The Kid Stays in the Picture,Robert  Evans,3.92,0571219314,9780571219315,eng,462.0,2209,176,2004-02-19,Faber & Faber,History & Biography,2,2004.0,7866,5206,662,4
Measle and the Dragodon,Ian Ogilvy,3.97,0060586907,9780060586904,eng,352.0,263,13,2006-09-01,HarperTrophy,Other,2,2006.0,4416,2502,902,7
The Unpublished David Ogilvy,David Ogilvy/Joel Raphaelson,4.16,0517566095,9780517566091,eng,178.0,255,19,1987-10-21,Crown,Non-fiction,2,1987.0,9069,1283,465,6
The Alchemist’s Kitchen: Extraordinary Potions & Curious Notions,Guy Ogilvy,4.03,0802715400,9780802715401,eng,58.0,136,12,2006-10-17,Bloomsbury,History & Biography,2,2006.0,6569,2216,276,4
Writing Down the Bones: Freeing the Writer Within,Natalie Goldberg,4.19,1590303164,9781590303160,eng,312.0,21673,1395,2006-01-10,Shambhala Publications,Non-fiction,2,2006.0,10097,4495,1777,6
Black Hawk Down: A Story of Modern War,Mark Bowden,4.28,0451205146,9780451205148,eng,496.0,368,39,2002-01-01,Signet,History & Biography,2,2002.0,983,4039,1788,4
Writing Secure Code,Michael  Howard/David LeBlanc,4.01,0735617228,9780735617223,eng,768.0,328,10,2002-12-14,Microsoft Press,Non-fiction,2,2002.0,10098,4284,1249,6
Working Effectively with Legacy Code,Michael C. Feathers,4.14,0131177052,76092025986,eng,464.0,3450,195,2004-09-01,Prentice Hall,Non-fiction,2,2004.0,10072,4290,1574,6
Explode the Code 1,Nancy Hall,4.37,0838814603,9780838814604,eng,99.0,89,10,2001-01-01,School Specialty Publishing,Other,2,2001.0,2406,4478,1752,7
Down the Long Hills,Louis L'Amour,4.07,0553280813,9780553280814,eng,208.0,2503,141,1984-09-01,Bantam,History & Biography,2,1984.0,2035,3830,189,4
The Glass Books of the Dream Eaters (Miss Temple  Doctor Svenson  and Cardinal Chang  #1),Gordon Dahlquist,3.5,0385340354,9780385340359,eng,760.0,3678,459,2006-12-15,Bantam Books,Fantasy & paranormal,2,2006.0,7589,2141,192,2
Breaking the Maya Code,Michael D. Coe,4.03,0500281335,9780500281338,eng,304.0,402,42,1999-10-01,Thames  Hudson,History & Biography,2,1999.0,1147,4305,1924,4
Refactoring: Improving the Design of Existing Code,Martin Fowler/Kent Beck/Don Roberts/Erich Gamma,4.24,0201485672,9780201485677,eng,431.0,6086,222,1999-07-08,Addison-Wesley Professional,Non-fiction,2,1999.0,5585,4130,39,6
The Heart's Code: Tapping the Wisdom and Power of Our Heart Energy,Paul Pearsall/Gary E. Schwartz/Linda G. Russek,4.01,0767900952,9780767900959,eng,304.0,267,34,1999-04-06,Harmony,Non-fiction,2,1999.0,7693,4804,858,6
Write Great Code: Volume 1: Understanding the Machine,Randall Hyde,3.92,1593270038,9781593270032,eng,456.0,145,12,2004-11-08,No Starch Press,Non-fiction,2,2004.0,10094,5016,1346,6
Code of the Samurai: A Modern Translation of the Bushido Shoshinshu of Taira Shigesuke,Daidōji Yūzan/Oscar Ratti/Thomas Cleary,4.04,0804831904,9780804831901,eng,128.0,2274,87,1999-09-15,Tuttle Publishing,History & Biography,2,1999.0,1494,1081,2005,4
Code: And Other Laws of Cyberspace,Lawrence Lessig,3.94,0465039138,9780465039135,eng,320.0,212,12,2000-07-13,Basic Books,Other,2,2000.0,1495,3682,220,7
Landscape Within: Insights and Inspirations for Photographers,David   Ward/Joe Cornish,4.36,190253834X,9781902538341,eng,128.0,22,3,2004-11-01,Aurum Press,Other,2,2004.0,3901,1198,151,7
Bob Marley - Songs of Freedom,Bob Marley,4.48,0793536693,9780793536696,eng,200.0,16,1,1995-12-01,Hal Leonard Publishing Corporation,Other,2,1995.0,1081,646,828,7
Such a Good Girl and Other Crime Stories,Ed Gorman/Richard Laymon,3.6,0786229985,9780786229987,eng,256.0,5,1,2001-01-07,Five Star (ME),Mystery & Thriller,2,2001.0,6330,1514,705,5
Howards End,E.M. Forster/Nadia May,3.96,0786168471,9780786168477,eng,9.0,32,16,2007-06-01,Blackstone Audiobooks,Fiction,2,2007.0,3314,1501,268,3
Three Complete Novels: Howards End  A Room with a View  Where Angels Fear to Tread,E.M. Forster/Neil Felshman,4.22,0517091267,9780517091265,eng,503.0,389,31,1993-02-20,Gramercy Books,Fiction,2,1993.0,9332,1502,778,3
Kim,Rudyard Kipling,3.72,0486445089,9780486445083,eng,240.0,159,19,2005-11-08,Dover Publications,Fiction,2,2005.0,3775,5408,580,3
Kim,Rudyard Kipling/Pankaj Mishra,3.72,0812971345,9780812971347,eng,306.0,113,22,2004-02-10,Modern Library,Fiction,2,2004.0,3775,5413,1267,3
The Island at the Center of the World: The Epic Story of Dutch Manhattan and the Forgotten Colony That Shaped America,Russell Shorto,4.14,1400078679,9781400078677,eng,384.0,6919,777,2005-04-12,Vintage,History & Biography,2,2005.0,7827,5429,2094,4
The Bard's Tale: Prima's Official Strategy Guide,Craig Keller,4.17,0761545646,9780761545644,eng,144.0,6,0,2004-10-26,Prima Games,Other,2,2004.0,6689,1053,1586,7
The Free Bards (Bardic Voices  #1-3),Mercedes Lackey,4.18,067187778X,9780671877781,eng,712.0,1530,20,1997-05-01,Baen,Fantasy & paranormal,2,1997.0,7537,4262,182,2
Insurgency and Terrorism: From Revolution to Apocalypse,Bard E. O'Neill,3.91,1574881728,9781574881721,eng,240.0,133,8,2005-06-01,Potomac Books,History & Biography,2,2005.0,3497,531,1569,4
Shakespeare's Landlord (Lily Bard  #1),Charlaine Harris,3.76,0425206866,9780425206867,eng,216.0,22721,1111,2005-11-01,Berkley,Mystery & Thriller,2,2005.0,5947,834,240,5
Liturgies of the Western Church,Bard Thompson,3.96,0800614283,9780800614287,eng,434.0,52,8,1980-09-01,Augsburg Fortress Publishing,Other,2,1980.0,4103,532,149,7
Bedlam's Bard (Bedlam Bard  #1-2),Mercedes Lackey/Ellen Guon,3.95,141653282X,9781416532828,eng,617.0,3016,30,2006-06-30,Baen Books,Fantasy & paranormal,2,2006.0,871,4263,183,2
Mansfield Park,Jane Austen/James Kinsley/Jane Stabler,3.86,019280264X,9780192802644,eng,418.0,1492,73,2003-10-02,Oxford University Press,Romantic,2,2003.0,4304,2810,1415,9
Walking the Rez Road,Jim Northrup,4.15,089658321X,9780896583214,eng,176.0,153,16,1995-10-26,Voyageur Press,Poetry,2,1995.0,9770,2998,2121,8
Mansfield Park,Jane Austen/Carol Shields,3.86,0375757813,9780375757815,eng,420.0,328,38,2001-10-09,Modern Library,Romantic,2,2001.0,4304,2797,1267,9
Mansfield Park,Jane Austen,3.86,0755331478,9780755331475,eng,454.0,142,18,2006-05-15,Headline,Romantic,2,2006.0,4304,2795,929,9
Mansfield Park,Jane Austen,3.86,0140620664,9780140620665,eng,479.0,505,54,1994-05-26,Penguin,Romantic,2,1994.0,4304,2795,1454,9
The Mini Zen Gardening Kit,Daniel Abdal-Hayy Moore,3.16,0762408286,9780762408283,eng,40.0,14,1,2000-09-04,RP Minis,Other,2,2000.0,8182,1114,1619,7
The Zen Gardening Kit/Book and Japanese Rock Garden,Daniel Abdal-Hayy Moore,3.16,1561381489,9781561381487,eng,96.0,29,2,1992-11-23,Running Press Book Publishers,Other,2,1992.0,9256,1114,1712,7
Stalky & Co.,Rudyard Kipling,3.89,1406503258,9781406503258,eng,212.0,552,42,2005-12-21,Dodo Press,Fiction,2,2005.0,6196,5408,568,3
